Case ID,Created Date,Closed Date,Case Origin,Number of Emails Received,Number of Emails Sent,Contact Reason,Bucket,Topic,Sub-Topic
500dV00000DuaB4QAJ,2025-08-04 08:49:26,2025-08-04 08:49:26,Phone,,,Systemic in Nature,Account Management,Account Management - MISC,
500dV00000DuaFpQAJ,2025-08-04 08:11:12,,Form_Mobile,2,1,Product Question,Corporate Actions,Corporate Actions - Stock Split,
500dV00000DuaFrQAJ,2025-08-04 08:14:45,2025-08-05 08:57:14,Email,1,1,Null,Account Management,Account Management - 2FA,
500dV00000DuaFxQAJ,2025-08-04 09:34:11,2025-08-05 12:05:48,Form_Mobile,1,1,Systemic in Nature,Taxes,Taxes - Tax Calculation Details,
500dV00000DuaMPQAZ,2025-08-04 09:09:58,2025-08-04 09:09:58,Phone,,,Systemic in Nature,Corporate Actions,Corporate Actions - Stock Split,
500dV00000DuahFQAR,2025-08-04 08:14:28,,Form_Mobile,1,1,Systemic in Nature,Account Management,Account Management - Data Change,Name
500dV00000DuakhQAB,2025-08-04 09:35:21,2025-08-04 09:39:15,Phone,,1,Systemic in Nature,Taxes,Taxes - Yearly Tax Certificate,
500dV00000DuamHQAR,2025-08-04 09:55:35,2025-08-11 10:56:47,Email,1,2,Systemic in Nature,Broker Portfolio Management,Broker Portfolio Management - Transfer OUT,
500dV00000DuanlQAB,2025-08-04 09:40:02,2025-08-04 13:52:33,Form_Mobile,1,1,Product Question,Corporate Actions,Corporate Actions - Stock Split,
500dV00000DuapWQAR,2025-08-04 09:37:07,,Phone,,1,Systemic in Nature,Broker Trading,Broker Trading - Savings Plans,
500dV00000DuaqwQAB,2025-08-04 08:17:59,2025-08-06 16:50:56,Form_Mobile,2,2,Out of Scope,Account Management,Account Management - MISC,
500dV00000DuauBQAR,2025-08-04 08:28:52,2025-08-11 11:20:37,Form_Web,2,2,New Scalable,Account Management,Account Management - MISC,
500dV00000Dub3sQAB,2025-08-04 08:57:47,2025-08-05 09:03:47,Form_Mobile,1,1,Product Question,Payments,Payments - Withdrawals,
500dV00000DubVMQAZ,2025-08-04 09:53:45,2025-08-05 09:41:36,Email,1,1,Product Question,Account Management,Account Management - Cancellation,
500dV00000DubWzQAJ,2025-08-04 09:34:12,,Email,2,1,Product Question,Corporate Actions,Corporate Actions - Stock Split,
500dV00000DubiJQAR,2025-08-04 09:41:09,2025-08-08 16:36:46,Phone,1,1,Systemic in Nature,Broker Trading,Broker Trading - Savings Plans,
500dV00000Dubn0QAB,2025-08-04 09:00:52,,Phone,,1,Systemic in Nature,Broker Portfolio Management,Broker Portfolio Management - Transfer IN,
500dV00000DubohQAB,2025-08-04 09:20:55,2025-08-05 12:17:33,Form_Mobile,1,3,Systemic in Nature,Broker Trading,Broker Trading - MISC,
500dV00000Dubv4QAB,2025-08-04 08:33:33,2025-08-04 08:44:02,Phone,,,Systemic in Nature,Corporate Actions,Corporate Actions - Stock Split,
500dV00000DubwfQAB,2025-08-04 08:28:13,2025-08-04 08:28:13,Phone,,1,Systemic in Nature,Taxes,Taxes - Yearly Tax Certificate,
500dV00000DubyNQAR,2025-08-04 09:26:53,2025-08-05 09:36:13,Form_Mobile,1,1,Systemic in Nature,Goodwill,Goodwill - Referral,
500dV00000DubzvQAB,2025-08-04 09:01:33,,Form_Mobile,1,1,Null,Account Management,Account Management - MISC,
500dV00000Duc1cQAB,2025-08-04 09:23:16,,Form_Mobile,1,,Null,Broker Portfolio Management,Broker Portfolio Management - MISC,
500dV00000Duc4sQAB,2025-08-04 09:31:08,2025-08-05 09:31:35,Email,1,1,Product Question,Account Management,Account Management - MISC,
500dV00000Duc9dQAB,2025-08-04 08:51:11,,Phone,1,2,Systemic in Nature,Broker Trading,Broker Trading - Trade Issues,
500dV00000DucHfQAJ,2025-08-04 08:57:04,,Form_Mobile,1,,Null,Broker Trading,Broker Trading - MISC,
500dV00000DucKsQAJ,2025-08-04 09:03:07,2025-08-05 09:10:16,Form_Mobile,1,1,Null,Payments,Payments - Account Balance,
500dV00000DucL2QAJ,2025-08-04 09:53:52,2025-08-05 09:39:05,Form_Mobile,1,1,Systemic in Nature,Goodwill,Goodwill - Referral,
500dV00000DucO7QAJ,2025-08-04 08:34:34,2025-08-04 13:52:49,Phone,,2,Product Question,Corporate Actions,Corporate Actions - Stock Split,
500dV00000DucRYQAZ,2025-08-04 10:02:58,,Form_Mobile,2,1,Systemic in Nature,Broker Portfolio Management,Broker Portfolio Management - Transfer IN,
500dV00000DucT2QAJ,2025-08-04 09:19:43,,Form_Mobile,1,,Null,Broker Trading,Broker Trading - Savings Plans,
500dV00000DucpYQAR,2025-08-04 08:52:01,2025-08-04 08:52:01,Phone,,,Systemic in Nature,Account Management,Account Management - Cancellation,
500dV00000DucxcQAB,2025-08-04 09:08:16,,Backoffice,,2,Systemic in Nature,Account Opening,Account Opening - MISC,
500dV00000DucxlQAB,2025-08-04 09:54:25,2025-08-07 09:53:33,Form_Web,1,2,Systemic in Nature,Payments,Payments - Deposits,
500dV00000DuczBQAR,2025-08-04 08:38:46,,Form_Mobile,2,2,Product Question,Goodwill,Goodwill - Fees,
500dV00000DuczKQAR,2025-08-04 09:42:14,,Form_Mobile,1,1,Systemic in Nature,Corporate Actions,Corporate Actions - MISC,
500dV00000DudAWQAZ,2025-08-04 09:52:45,2025-08-05 09:30:03,Form_Mobile,1,1,Null,Account Management,Account Management - MISC,
500dV00000DudCAQAZ,2025-08-04 09:09:48,2025-08-04 09:12:22,Outbound,,,Null,Account Management,Account Management - MISC,
500dV00000DudFNQAZ,2025-08-04 09:18:28,2025-08-04 09:18:39,Phone,,,Systemic in Nature,Account Management,Account Management - Cancellation,
500dV00000DudIjQAJ,2025-08-04 09:47:59,2025-08-04 14:50:03,Form_Web,3,3,Systemic in Nature,Corporate Actions,Corporate Actions - Instructions,
500dV00000DudM0QAJ,2025-08-04 09:49:22,2025-08-04 09:59:58,Phone,,,Systemic in Nature,Taxes,Taxes - MISC,
500dV00000DudP1QAJ,2025-08-04 09:06:12,2025-08-04 09:06:30,Phone,,,Systemic in Nature,Account Management,Account Management - Cancellation,
500dV00000DudYpQAJ,2025-08-04 09:58:00,,Form_Mobile,1,,Null,Broker Trading,Broker Trading - MISC,
500dV00000DudfAQAR,2025-08-04 09:14:19,2025-08-05 09:48:38,Phone,,2,Systemic in Nature,Account Management,Account Management - Client Documents,
500dV00000DudgyQAB,2025-08-04 10:04:07,,Form_Mobile,1,,Null,Taxes,Taxes - Yearly Tax Certificate,
500dV00000DudiOQAR,2025-08-04 09:13:02,2025-08-04 13:52:43,Form_Web,1,1,Product Question,Corporate Actions,Corporate Actions - Stock Split,
500dV00000DudygQAB,2025-08-04 09:51:32,,Form_Mobile,1,,Null,Broker Trading,Broker Trading - Savings Plans,
500dV00000DueEbQAJ,2025-08-04 08:49:37,,Form_Mobile,1,,Null,Taxes,Taxes - Tax Allowance,
500dV00000DueOMQAZ,2025-08-04 09:33:56,2025-08-04 09:33:56,Phone,,,Systemic in Nature,Broker Trading,Broker Trading - Savings Plans,
500dV00000DuePxQAJ,2025-08-04 09:07:57,2025-08-04 09:08:32,Phone,,,Systemic in Nature,Payments,Payments - Deposits,
500dV00000DueRWQAZ,2025-08-04 08:52:36,2025-08-06 09:28:09,Phone,1,2,Systemic in Nature,Corporate Actions,Corporate Actions - Stock Split,
500dV00000DueTEQAZ,2025-08-04 09:17:57,,Form_Web,1,,Null,Broker Portfolio Management,Broker Portfolio Management - Transfer IN,
500dV00000DueZgQAJ,2025-08-04 09:42:45,2025-08-04 11:03:36,Email,1,,Systemic in Nature,Account Management,Account Management - Data Change,Name
500dV00000DuecpQAB,2025-08-04 09:09:53,,Phone,,1,Systemic in Nature,Broker Trading,Broker Trading - Savings Plans,
500dV00000DuephQAB,2025-08-04 08:54:04,2025-08-04 08:54:04,Phone,,,Systemic in Nature,Taxes,Taxes - Tax Allowance,
500dV00000DuerRQAR,2025-08-04 10:00:26,,Phone,1,2,Product Question,Corporate Actions,Corporate Actions - Stock Split,
500dV00000Duet4QAB,2025-08-04 09:55:47,2025-08-05 10:06:23,Phone,,2,System Issue,Account Management,Account Management - IT Issues,
500dV00000Duf7bQAB,2025-08-04 09:34:16,2025-08-04 11:25:30,Phone,,,Systemic in Nature,Corporate Actions,Corporate Actions - MISC,
500dV00000DufLyQAJ,2025-08-04 09:11:19,,Form_Mobile,1,1,Null,Broker Trading,Broker Trading - Savings Plans,
500dV00000DufQpQAJ,2025-08-04 09:32:56,2025-08-06 18:59:22,Form_Mobile,1,1,Null,Broker Trading,Broker Trading - Savings Plans,
500dV00000DufXIQAZ,2025-08-04 09:12:15,2025-08-04 09:12:15,Phone,,,Systemic in Nature,Broker Portfolio Management,Broker Portfolio Management - Transfer IN,
500dV00000DufXKQAZ,2025-08-04 09:15:10,2025-08-04 09:16:22,Phone,,,Systemic in Nature,Account Management,Account Management - 2FA,
500dV00000DuffQQAR,2025-08-04 09:58:04,2025-08-11 11:50:30,Form_Mobile,1,2,New Scalable,Broker Trading,Broker Trading - Savings Plans,
500dV00000Dug0SQAR,2025-08-04 10:25:39,2025-08-06 10:20:50,Form_Web,2,2,New Scalable,Account Management,Account Management - MISC,
500dV00000Dug3aQAB,2025-08-04 09:26:00,2025-08-05 18:00:32,Form_Mobile,2,2,Product Question,Payments,Payments - Withdrawals,
500dV00000Dug5BQAR,2025-08-04 09:21:06,2025-08-04 13:52:43,Form_Mobile,1,1,Product Question,Corporate Actions,Corporate Actions - Stock Split,
500dV00000Dug5HQAR,2025-08-04 09:52:08,2025-08-06 13:31:58,Form_Mobile,2,2,Systemic in Nature,Payments,Payments - Withdrawals,
500dV00000DugA0QAJ,2025-08-04 09:18:06,2025-08-04 13:52:43,Form_Web,1,1,Product Question,Corporate Actions,Corporate Actions - Stock Split,
500dV00000DugJhQAJ,2025-08-04 09:36:34,2025-08-12 10:09:01,Form_Mobile,1,1,Systemic in Nature,Taxes,Taxes - MISC,
500dV00000DugedQAB,2025-08-04 09:11:32,2025-08-05 09:17:05,Form_Mobile,1,1,Null,Payments,Payments - Credit,
500dV00000DugpzQAB,2025-08-04 10:03:30,,Email,2,1,Product Question,Corporate Actions,Corporate Actions - Stock Split,
500dV00000Dugq4QAB,2025-08-04 10:14:10,2025-08-04 17:44:51,Form_Mobile,1,1,Product Question,Payments,Payments - Account Balance,
500dV00000DugtFQAR,2025-08-04 10:43:25,2025-08-04 10:53:25,Phone,,,Product Question,Broker Trading,Broker Trading - MISC,
500dV00000DugujQAB,2025-08-04 09:06:17,2025-08-05 09:22:38,Form_Mobile,1,1,Systemic in Nature,Account Management,Account Management - MISC,
500dV00000Duh4ZQAR,2025-08-04 10:22:56,2025-08-04 10:38:42,Phone,,1,Product Question,Broker Trading,Broker Trading - Scalable Products,ELTIF
500dV00000Dui3tQAB,2025-08-04 10:20:07,2025-08-04 13:52:33,Form_Mobile,1,1,Product Question,Corporate Actions,Corporate Actions - Stock Split,
500dV00000Dui5JQAR,2025-08-04 09:12:53,2025-08-04 13:52:43,Form_Mobile,1,1,Product Question,Corporate Actions,Corporate Actions - Stock Split,
500dV00000Dui71QAB,2025-08-04 10:31:43,2025-08-05 10:00:02,Form_Mobile,1,1,Product Question,Payments,Payments - Withdrawals,
500dV00000DuiDVQAZ,2025-08-04 10:23:44,,Form_Web,1,,Null,Broker Trading,Broker Trading - MISC,
500dV00000DuiF0QAJ,2025-08-04 09:25:58,2025-08-12 13:50:29,Form_Mobile,1,1,Systemic in Nature,Payments,Payments - Interest,
500dV00000DuiF5QAJ,2025-08-04 09:42:17,,Email,2,2,Systemic in Nature,Account Management,Account Management - Data Change,Email
500dV00000DuiGiQAJ,2025-08-04 10:09:28,2025-08-05 17:55:20,Form_Web,2,2,Systemic in Nature,Account Management,Account Management - Client Documents,Portfolio Report
500dV00000DuiIQQAZ,2025-08-04 10:10:05,2025-08-04 14:19:09,Form_Mobile,1,1,Product Question,Corporate Actions,Corporate Actions - Stock Split,
500dV00000DuiNEQAZ,2025-08-04 10:05:32,2025-08-05 09:50:56,Form_Mobile,1,1,Null,Account Opening,Account Opening - MISC,
500dV00000DuiQLQAZ,2025-08-04 09:43:30,,Form_Mobile,1,,Null,Broker Trading,Broker Trading - MISC,
500dV00000DuiTlQAJ,2025-08-04 10:23:26,,Form_Web,1,,Null,Broker Portfolio Management,Broker Portfolio Management - Transfer IN,
500dV00000DuiVEQAZ,2025-08-04 09:47:26,,Form_Mobile,1,1,Systemic in Nature,Account Management,Account Management - Data Change,
500dV00000DuigPQAR,2025-08-04 09:15:05,,Form_Mobile,1,,Null,Broker Trading,Broker Trading - Savings Plans,
500dV00000DuilPQAR,2025-08-04 09:57:22,2025-08-04 10:01:41,Phone,,,Systemic in Nature,Account Management,Account Management - 2FA,
500dV00000DuirpQAB,2025-08-04 10:13:44,2025-08-04 14:05:59,Phone,,1,Product Question,Corporate Actions,Corporate Actions - Stock Split,
500dV00000DuiwXQAR,2025-08-04 09:16:08,,Form_Mobile,1,,Null,Taxes,Taxes - Tax Calculation Details,
500dV00000DuizmQAB,2025-08-04 09:28:22,,Form_Web,1,1,Null,Broker Trading,Broker Trading - MISC,
500dV00000DujFwQAJ,2025-08-04 09:49:37,,Form_Mobile,1,2,Null,Account Management,Account Management - MISC,
500dV00000DujW3QAJ,2025-08-04 09:25:24,,Phone,,1,Systemic in Nature,Broker Trading,Broker Trading - Savings Plans,
500dV00000DujeBQAR,2025-08-04 10:15:07,2025-08-04 10:15:07,Phone,,,Systemic in Nature,Account Management,Account Management - Cancellation,
500dV00000Dujr9QAB,2025-08-04 10:35:03,2025-08-05 10:14:20,Form_Web,1,1,Systemic in Nature,Account Management,Account Management - Cancellation,
500dV00000Dujz6QAB,2025-08-04 09:57:41,,Backoffice,,2,Systemic in Nature,Account Opening,Account Opening - MISC,
500dV00000Duk5cQAB,2025-08-04 09:49:17,2025-08-13 09:16:55,Form_Web,2,4,Systemic in Nature,Account Management,Account Management - Data Change,
500dV00000DukDfQAJ,2025-08-04 10:02:25,,Form_Mobile,1,,Null,Taxes,Taxes - German Tax ID and Church Taxes,
500dV00000DukGtQAJ,2025-08-04 10:14:51,2025-08-04 10:14:51,Phone,,,New Scalable,Broker Portfolio Management,Broker Portfolio Management - Broker Functions,
500dV00000DukLiQAJ,2025-08-04 09:53:01,,Phone,1,1,Systemic in Nature,Broker Portfolio Management,Broker Portfolio Management - Transfer IN,
500dV00000DukVSQAZ,2025-08-04 10:27:56,,Form_Web,1,,Null,Broker Portfolio Management,Broker Portfolio Management - Transfer IN,
500dV00000DukVUQAZ,2025-08-04 10:32:51,2025-08-06 09:19:03,Email,3,4,Systemic in Nature,Broker Portfolio Management,Broker Portfolio Management - Transfer OUT,
500dV00000DukX1QAJ,2025-08-04 10:08:31,2025-08-06 17:00:11,Form_Mobile,1,1,Null,Account Management,Account Management - MISC,
500dV00000DukX4QAJ,2025-08-04 10:24:21,2025-08-04 10:33:05,Email,1,1,Null,Account Management,Account Management - Cancellation,
500dV00000DukYdQAJ,2025-08-04 09:56:23,,Email,2,2,Product Question,Account Management,Account Management - Cancellation,
500dV00000Dul1bQAB,2025-08-04 09:36:31,,Phone,1,2,Systemic in Nature,Taxes,Taxes - Tax Calculation Details,
500dV00000Dul1hQAB,2025-08-04 09:50:27,2025-08-06 09:22:26,Form_Mobile,1,2,New Scalable,Payments,Payments - Credit,
500dV00000DulEWQAZ,2025-08-04 09:42:08,,Phone,,1,System Issue,Account Management,Account Management - 2FA,
500dV00000DulGCQAZ,2025-08-04 10:03:34,2025-08-05 09:46:39,Form_Web,1,1,Product Question,Account Management,Account Management - MISC,
500dV00000DulcfQAB,2025-08-04 09:27:34,,Email,1,,Null,Null,Null,
500dV00000DulhaQAB,2025-08-04 10:10:38,2025-08-05 16:29:22,Form_Mobile,2,2,Systemic in Nature,Corporate Actions,Corporate Actions - Stock Split,
500dV00000DulrHQAR,2025-08-04 10:22:07,,Form_Web,1,,Null,Broker Trading,Broker Trading - MISC,
500dV00000DuluVQAR,2025-08-04 09:39:14,,Phone,1,1,Systemic in Nature,Broker Portfolio Management,Broker Portfolio Management - Transfer IN,
500dV00000Dulw2QAB,2025-08-04 09:41:26,2025-08-04 09:49:28,Phone,,2,Systemic in Nature,Account Management,Account Management - 2FA,
500dV00000Dum4IQAR,2025-08-04 10:14:31,2025-08-06 16:59:20,Form_Web,2,2,Systemic in Nature,Taxes,Taxes - Tax Calculation Details,
500dV00000Dum5mQAB,2025-08-04 10:32:54,2025-08-12 15:36:23,Form_Mobile,2,3,Systemic in Nature,Account Management,Account Management - Data Change,
500dV00000Dum93QAB,2025-08-04 10:19:00,2025-08-04 10:19:00,Phone,,,Systemic in Nature,Corporate Actions,Corporate Actions - MISC,
500dV00000DumXFQAZ,2025-08-04 10:33:48,2025-08-05 10:07:06,Email,1,1,Systemic in Nature,Account Management,Account Management - MISC,
500dV00000DumfNQAR,2025-08-04 10:37:36,2025-08-05 10:05:05,Email,1,1,Product Question,Payments,Payments - MISC,
500dV00000DumvUQAR,2025-08-04 10:42:59,,Phone,1,1,Product Question,Taxes,Taxes - MISC,
500dV00000Dumx6QAB,2025-08-04 10:41:47,2025-08-04 11:27:34,Phone,1,2,Systemic in Nature,Broker Trading,Broker Trading - Order Instructions,
500dV00000DumybQAB,2025-08-04 09:57:50,,Form_Mobile,2,1,Product Question,Corporate Actions,Corporate Actions - Stock Split,
500dV00000Dun0DQAR,2025-08-04 09:56:07,2025-08-11 10:41:29,Email,3,4,Product Question,Payments,Payments - Account Balance,
500dV00000DunBSQAZ,2025-08-04 09:34:08,,Form_Mobile,1,,Null,Broker Trading,Broker Trading - Savings Plans,
500dV00000DunBUQAZ,2025-08-04 09:37:34,2025-08-04 09:37:57,Phone,,,Systemic in Nature,Payments,Payments - MISC,
500dV00000DunzXQAR,2025-08-04 10:21:56,2025-08-04 13:52:33,Form_Mobile,1,1,Product Question,Corporate Actions,Corporate Actions - Stock Split,
500dV00000Duo69QAB,2025-08-04 10:48:52,2025-08-05 11:50:31,Form_Web,1,1,Systemic in Nature,Payments,Payments - MISC,
500dV00000DuoKSQAZ,2025-08-04 10:07:30,2025-08-11 15:22:05,Email,2,3,Systemic in Nature,Account Management,Account Management - Data Change,
500dV00000DuoPHQAZ,2025-08-04 09:40:30,2025-08-08 11:26:00,Email,2,3,Systemic in Nature,Payments,Payments - Withdrawals,
500dV00000DuoaeQAB,2025-08-04 10:09:26,2025-08-04 10:23:41,Phone,,1,Product Question,Broker Trading,Broker Trading - MISC,
500dV00000Duoh4QAB,2025-08-04 10:19:11,2025-08-04 10:32:06,Phone,,1,Product Question,Corporate Actions,Corporate Actions - Stock Split,
500dV00000DuolpQAB,2025-08-04 09:38:50,,Form_Mobile,1,,New Scalable,Broker Portfolio Management,Broker Portfolio Management - Transfer IN,
500dV00000DupA2QAJ,2025-08-04 09:42:51,2025-08-04 09:42:51,Phone,,,New Scalable,Broker Trading,Broker Trading - Savings Plans,
500dV00000DupA5QAJ,2025-08-04 09:46:14,,Form_Mobile,1,1,Null,Account Opening,Account Opening - Opening Process,
500dV00000DupF0QAJ,2025-08-04 10:38:56,2025-08-05 10:16:15,Email,1,1,Product Question,Payments,Payments - Account Balance,
500dV00000DupGeQAJ,2025-08-04 10:34:08,2025-08-04 14:14:43,Form_Web,1,2,Systemic in Nature,Corporate Actions,Corporate Actions - Stock Split,
500dV00000DupTQQAZ,2025-08-04 09:57:22,2025-08-04 14:14:15,Form_Mobile,1,1,Product Question,Corporate Actions,Corporate Actions - Dividend Payments,
500dV00000DupWcQAJ,2025-08-04 09:43:59,2025-08-04 09:43:59,Phone,,,Product Question,Broker Portfolio Management,Broker Portfolio Management - Transfer OUT,
500dV00000Dupa1QAB,2025-08-04 10:20:50,,Form_Mobile,2,2,New Scalable,Broker Trading,Broker Trading - Savings Plans,
500dV00000DupoWQAR,2025-08-04 10:53:00,2025-08-04 14:19:09,Form_Mobile,1,1,Product Question,Corporate Actions,Corporate Actions - Stock Split,
500dV00000Dupq4QAB,2025-08-04 10:42:25,2025-08-05 10:05:23,Form_Mobile,1,1,New Scalable,Account Management,Account Management - MISC,
500dV00000DuprdQAB,2025-08-04 10:02:56,2025-08-04 12:04:32,Email,1,1,Null,Account Management,Account Management - MISC,
500dV00000DupuvQAB,2025-08-04 10:22:56,,Form_Mobile,1,1,Null,Broker Trading,Broker Trading - Savings Plans,
500dV00000DupyAQAR,2025-08-04 10:52:14,,Email,3,4,Systemic in Nature,Account Opening,Account Opening - KYC,
500dV00000DuqHVQAZ,2025-08-04 10:26:13,,Form_Mobile,1,,Null,Broker Portfolio Management,Broker Portfolio Management - MISC,
500dV00000DuqHbQAJ,2025-08-04 10:50:40,2025-08-04 11:14:44,Email,1,2,Systemic in Nature,Corporate Actions,Corporate Actions - Instructions,
500dV00000DuqMQQAZ,2025-08-04 10:53:13,2025-08-11 16:31:48,Form_Mobile,5,5,Product Question,Corporate Actions,Corporate Actions - Stock Split,
500dV00000DuqPSQAZ,2025-08-04 09:53:26,2025-08-04 09:53:26,Phone,,,Systemic in Nature,Corporate Actions,Corporate Actions - Stock Split,
500dV00000DuqSlQAJ,2025-08-04 10:28:15,2025-08-04 12:14:45,Phone,,,Systemic in Nature,Account Management,Account Management - MISC,
500dV00000Duqu7QAB,2025-08-04 09:56:14,2025-08-04 15:50:51,Form_Mobile,1,2,Product Question,Taxes,Taxes - Tax Calculation Details,
500dV00000Duqz0QAB,2025-08-04 10:14:57,,Form_Mobile,1,,Null,Taxes,Taxes - Tax Calculation Details,
500dV00000Dur29QAB,2025-08-04 09:48:40,2025-08-05 09:30:13,Email,2,1,Systemic in Nature,Account Management,Account Management - MISC,
500dV00000Dur3pQAB,2025-08-04 10:28:04,2025-08-05 09:58:39,Form_Mobile,1,1,Null,Payments,Payments - Account Balance,
500dV00000DurIJQAZ,2025-08-04 10:02:03,,Form_Web,1,,Null,Corporate Actions,Corporate Actions - Stock Split,
500dV00000DurTdQAJ,2025-08-04 10:08:48,2025-08-05 09:51:33,Form_Mobile,1,1,Systemic in Nature,Goodwill,Goodwill - Referral,
500dV00000DurVHQAZ,2025-08-04 10:11:03,,Form_Mobile,1,,Null,Broker Trading,Broker Trading - MISC,
500dV00000DurWrQAJ,2025-08-04 10:17:10,,Form_Web,1,,Null,Taxes,Taxes - German Tax ID and Church Taxes,
