Call Time,Call ID,Direction,Status,Ringing,Talking,Cost,day,week,Hour,Ring time,IVR Time,Wait Time in Queue,Total Waiting Time (queue+ring),Talk Time,Total Call Duration (excl IVR),Environment (from Extension),SLA breach,Volume,Abandon,Abandon (within 10s),Year,Month,Day,Transfer
2025-08-08 17:31:15,00000000-01dc-0879-6e81-8b58000028cd,Inbound,Answered,00:00:00,00:00:14,0,08/08/2025,32,17,0,,,,,0,,0,0,0,0,2025,8,8,0
2025-08-08 17:30:55,00000000-01dc-0879-6e81-8b58000028cd,Inbound,Answered,00:00:00,00:00:20,0,08/08/2025,32,17,0,,,,,0,,0,0,0,0,2025,8,8,0
2025-08-08 17:36:14,00000000-01dc-0879-4507-ca54000028cc,Inbound,Answered,00:00:00,00:02:50,0,08/08/2025,32,17,0,,,,,0,,0,0,0,0,2025,8,8,0
2025-08-08 17:34:00,00000000-01dc-0879-4507-ca54000028cc,Internal,Answered,00:00:06,00:02:09,0,08/08/2025,32,17,6,,,,,0,,0,0,0,0,2025,8,8,0
2025-08-08 17:33:18,00000000-01dc-0879-4507-ca54000028cc,Internal,Waiting,00:00:00,00:00:48,0,08/08/2025,32,17,0,,48,48,129,177,,0,1,0,0,2025,8,8,0
2025-08-08 17:30:57,00000000-01dc-0879-4507-ca54000028cc,Inbound,Answered,00:00:15,00:05:02,0,08/08/2025,32,17,15,,,,,0,,0,0,0,0,2025,8,8,0
2025-08-08 17:30:35,00000000-01dc-0879-4507-ca54000028cc,Inbound Queue,Waiting,00:00:00,00:00:37,0,08/08/2025,32,17,0,,37,37,302,339,,0,1,0,0,2025,8,8,0
2025-08-08 17:30:22,00000000-01dc-0879-4507-ca54000028cc,Inbound,Answered,00:00:00,00:00:12,0,08/08/2025,32,17,0,,,,,0,,0,0,0,0,2025,8,8,0
2025-08-08 17:30:11,00000000-01dc-0879-4507-ca54000028cc,Inbound,Answered,00:00:00,00:00:12,0,08/08/2025,32,17,0,,,,,0,,0,0,0,0,2025,8,8,0
2025-08-08 17:30:00,00000000-01dc-0879-4507-ca54000028cc,Inbound,Answered,00:00:00,00:00:10,0,08/08/2025,32,17,0,,,,,0,,0,0,0,0,2025,8,8,0
2025-08-08 17:29:45,00000000-01dc-0879-4507-ca54000028cc,Inbound,Answered,00:00:00,00:00:15,0,08/08/2025,32,17,0,,,,,0,,0,0,0,0,2025,8,8,0
2025-08-08 17:30:55,00000000-01dc-0878-fc05-ece1000028cb,Inbound,Answered,00:00:09,00:04:26,0,08/08/2025,32,17,9,,,,,0,,0,0,0,0,2025,8,8,0
2025-08-08 17:30:23,00000000-01dc-0878-fc05-ece1000028cb,Inbound Queue,Waiting,00:00:00,00:00:41,0,08/08/2025,32,17,0,,41,41,266,307,,0,1,0,0,2025,8,8,0
2025-08-08 17:29:08,00000000-01dc-0878-fc05-ece1000028cb,Inbound,Answered,00:00:14,00:01:01,0,08/08/2025,32,17,14,,,,,0,,0,0,0,0,2025,8,8,0
2025-08-08 17:28:26,00000000-01dc-0878-fc05-ece1000028cb,Inbound Queue,Waiting,00:00:00,00:00:56,0,08/08/2025,32,17,0,,56,56,61,117,,1,1,0,0,2025,8,8,0
2025-08-08 17:28:12,00000000-01dc-0878-fc05-ece1000028cb,Inbound,Answered,00:00:00,00:00:14,0,08/08/2025,32,17,0,,,,,0,,0,0,0,0,2025,8,8,0
2025-08-08 17:27:59,00000000-01dc-0878-fc05-ece1000028cb,Inbound,Answered,00:00:00,00:00:13,0,08/08/2025,32,17,0,,,,,0,,0,0,0,0,2025,8,8,0
2025-08-08 17:27:43,00000000-01dc-0878-fc05-ece1000028cb,Inbound,Answered,00:00:00,00:00:16,0,08/08/2025,32,17,0,,,,,0,,0,0,0,0,2025,8,8,0
2025-08-08 17:28:16,00000000-01dc-0878-ea3a-5cf6000028ca,Inbound,Answered,00:00:12,00:15:52,0,08/08/2025,32,17,12,,,,,0,,0,0,0,0,2025,8,8,0
2025-08-08 17:27:54,00000000-01dc-0878-ea3a-5cf6000028ca,Inbound Queue,Waiting,00:00:00,00:00:35,0,08/08/2025,32,17,0,,35,35,952,987,,0,1,0,0,2025,8,8,0
2025-08-08 17:27:28,00000000-01dc-0878-ea3a-5cf6000028ca,Inbound,Answered,00:00:00,00:00:25,0,08/08/2025,32,17,0,,,,,0,,0,0,0,0,2025,8,8,0
2025-08-08 17:27:13,00000000-01dc-0878-ea3a-5cf6000028ca,Inbound,Answered,00:00:00,00:00:16,0,08/08/2025,32,17,0,,,,,0,,0,0,0,0,2025,8,8,0
2025-08-08 17:26:49,00000000-01dc-0878-c263-7e5d000028c9,Inbound,Answered,00:00:00,00:00:52,0,08/08/2025,32,17,0,,,,,0,,0,0,0,0,2025,8,8,0
2025-08-08 17:26:37,00000000-01dc-0878-c263-7e5d000028c9,Inbound,Answered,00:00:00,00:00:12,0,08/08/2025,32,17,0,,,,,0,,0,0,0,0,2025,8,8,0
2025-08-08 17:26:06,00000000-01dc-0878-c263-7e5d000028c9,Inbound,Answered,00:00:00,00:00:31,0,08/08/2025,32,17,0,,,,,0,,0,0,0,0,2025,8,8,0
2025-08-08 17:24:39,00000000-01dc-0878-722a-9bff000028c8,Inbound,Answered,00:00:12,00:11:34,0,08/08/2025,32,17,12,,,,,0,,0,0,0,0,2025,8,8,0
2025-08-08 17:24:16,00000000-01dc-0878-722a-9bff000028c8,Inbound Queue,Waiting,00:00:00,00:00:35,0,08/08/2025,32,17,0,,,,,0,,0,0,0,0,2025,8,8,0
2025-08-08 17:23:51,00000000-01dc-0878-722a-9bff000028c8,Inbound,Answered,00:00:00,00:00:25,0,08/08/2025,32,17,0,,,,,0,,0,0,0,0,2025,8,8,0
2025-08-08 17:24:37,00000000-01dc-0878-6e3b-5f09000028c7,Inbound,Answered,00:00:07,00:07:13,0,08/08/2025,32,17,7,,,,,0,,0,0,0,0,2025,8,8,0
2025-08-08 17:24:10,00000000-01dc-0878-6e3b-5f09000028c7,Inbound Queue,Waiting,00:00:00,00:00:35,0,08/08/2025,32,17,0,,35,35,433,468,,0,1,0,0,2025,8,8,0
2025-08-08 17:24:02,00000000-01dc-0878-6e3b-5f09000028c7,Inbound,Answered,00:00:00,00:00:07,0,08/08/2025,32,17,0,,,,,0,,0,0,0,0,2025,8,8,0
2025-08-08 17:23:57,00000000-01dc-0878-6e3b-5f09000028c7,Inbound,Answered,00:00:00,00:00:05,0,08/08/2025,32,17,0,,,,,0,,0,0,0,0,2025,8,8,0
2025-08-08 17:23:45,00000000-01dc-0878-6e3b-5f09000028c7,Inbound,Answered,00:00:00,00:00:12,0,08/08/2025,32,17,0,,,,,0,,0,0,0,0,2025,8,8,0
2025-08-08 17:22:02,00000000-01dc-0878-086e-fc93000028c6,Inbound,Answered,00:00:06,00:01:16,0,08/08/2025,32,17,6,,,,,0,,0,0,0,0,2025,8,8,0
2025-08-08 17:21:39,00000000-01dc-0878-086e-fc93000028c6,Inbound Queue,Waiting,00:00:00,00:00:29,0,08/08/2025,32,17,0,,29,29,76,105,,0,1,0,0,2025,8,8,0
2025-08-08 17:21:19,00000000-01dc-0878-086e-fc93000028c6,Inbound,Answered,00:00:00,00:00:20,0,08/08/2025,32,17,0,,,,,0,,0,0,0,0,2025,8,8,0
2025-08-08 17:21:08,00000000-01dc-0878-086e-fc93000028c6,Inbound,Answered,00:00:00,00:00:10,0,08/08/2025,32,17,0,,,,,0,,0,0,0,0,2025,8,8,0
2025-08-08 17:20:54,00000000-01dc-0878-086e-fc93000028c6,Inbound,Answered,00:00:00,00:00:14,0,08/08/2025,32,17,0,,,,,0,,0,0,0,0,2025,8,8,0
2025-08-08 17:20:25,00000000-01dc-0877-f73a-df44000028c5,Inbound,Answered,00:00:00,00:01:24,0,08/08/2025,32,17,0,,,,,0,,0,0,0,0,2025,8,8,0
2025-08-08 17:19:58,00000000-01dc-0877-e6f9-a59b000028c4,Inbound,Answered,00:00:00,00:00:12,0,08/08/2025,32,17,0,,,,,0,,0,0,0,0,2025,8,8,0
2025-08-08 17:20:12,00000000-01dc-0877-7178-4e17000028c3,Inbound,Answered,00:00:10,00:09:23,0,08/08/2025,32,17,10,,,,,0,,0,0,0,0,2025,8,8,0
2025-08-08 17:19:50,00000000-01dc-0877-7178-4e17000028c3,Inbound Queue,Waiting,00:00:00,00:00:32,0,08/08/2025,32,17,0,,32,32,563,595,,0,1,0,0,2025,8,8,0
2025-08-08 17:18:27,00000000-01dc-0877-7178-4e17000028c3,Inbound,Answered,00:00:07,00:01:16,0,08/08/2025,32,17,7,,,,,0,,0,0,0,0,2025,8,8,0
2025-08-08 17:17:45,00000000-01dc-0877-7178-4e17000028c3,Inbound Queue,Waiting,00:00:00,00:00:49,0,08/08/2025,32,17,0,,49,49,76,125,,0,1,0,0,2025,8,8,0
2025-08-08 17:17:22,00000000-01dc-0877-7178-4e17000028c3,Inbound,Answered,00:00:00,00:00:23,0,08/08/2025,32,17,0,,,,,0,,0,0,0,0,2025,8,8,0
2025-08-08 17:17:07,00000000-01dc-0877-7178-4e17000028c3,Inbound,Answered,00:00:00,00:00:15,0,08/08/2025,32,17,0,,,,,0,,0,0,0,0,2025,8,8,0
2025-08-08 17:16:41,00000000-01dc-0877-7178-4e17000028c3,Inbound,Answered,00:00:00,00:00:26,0,08/08/2025,32,17,0,,,,,0,,0,0,0,0,2025,8,8,0
2025-08-08 17:18:04,00000000-01dc-0877-1bd1-ce0d000028c2,Inbound,Answered,00:00:11,00:06:44,0,08/08/2025,32,17,11,,,,,0,,0,0,0,0,2025,8,8,0
2025-08-08 17:17:42,00000000-01dc-0877-1bd1-ce0d000028c2,Inbound Queue,Waiting,00:00:00,00:00:34,0,08/08/2025,32,17,0,,34,34,404,438,,0,1,0,0,2025,8,8,0
2025-08-08 17:17:26,00000000-01dc-0877-1bd1-ce0d000028c2,Inbound,Answered,00:00:00,00:00:16,0,08/08/2025,32,17,0,,,,,0,,0,0,0,0,2025,8,8,0
2025-08-08 17:17:16,00000000-01dc-0877-1bd1-ce0d000028c2,Inbound,Answered,00:00:00,00:00:10,0,08/08/2025,32,17,0,,,,,0,,0,0,0,0,2025,8,8,0
2025-08-08 17:15:31,00000000-01dc-0877-1bd1-ce0d000028c2,Inbound,Answered,00:00:08,00:01:37,0,08/08/2025,32,17,8,,,,,0,DE/AT Wealth,0,0,0,0,2025,8,8,0
2025-08-08 17:15:09,00000000-01dc-0877-1bd1-ce0d000028c2,Inbound Queue,Waiting,00:00:00,00:00:30,0,08/08/2025,32,17,0,,30,30,97,127,,0,1,0,0,2025,8,8,0
2025-08-08 17:14:38,00000000-01dc-0877-1bd1-ce0d000028c2,Inbound,Answered,00:00:00,00:00:31,0,08/08/2025,32,17,0,,,,,0,,0,0,0,0,2025,8,8,0
2025-08-08 17:14:17,00000000-01dc-0877-1bd1-ce0d000028c2,Inbound,Answered,00:00:00,00:00:21,0,08/08/2025,32,17,0,,,,,0,,0,0,0,0,2025,8,8,0
2025-08-08 17:15:12,00000000-01dc-0876-fbd6-cd25000028c1,Inbound,Answered,00:00:08,00:05:58,0,08/08/2025,32,17,8,,,,,0,,0,0,0,0,2025,8,8,0
2025-08-08 17:14:30,00000000-01dc-0876-fbd6-cd25000028c1,Inbound Queue,Waiting,00:00:00,00:00:50,0,08/08/2025,32,17,0,,50,50,358,408,,0,1,0,0,2025,8,8,0
2025-08-08 17:14:15,00000000-01dc-0876-fbd6-cd25000028c1,Inbound,Answered,00:00:00,00:00:15,0,08/08/2025,32,17,0,,,,,0,,0,0,0,0,2025,8,8,0
2025-08-08 17:14:05,00000000-01dc-0876-fbd6-cd25000028c1,Inbound,Answered,00:00:00,00:00:11,0,08/08/2025,32,17,0,,,,,0,,0,0,0,0,2025,8,8,0
2025-08-08 17:13:23,00000000-01dc-0876-fbd6-cd25000028c1,Inbound,Answered,00:00:00,00:00:41,0,08/08/2025,32,17,0,,,,,0,,0,0,0,0,2025,8,8,0
2025-08-08 17:12:11,00000000-01dc-0876-d0b1-8ac9000028c0,Inbound,Answered,00:00:00,00:00:44,0,08/08/2025,32,17,0,,,,,0,,0,0,0,0,2025,8,8,0
2025-08-08 17:11:28,00000000-01dc-0876-b6d9-e1c9000028bf,Inbound,Answered,00:00:00,00:00:02,0,08/08/2025,32,17,0,,,,,0,,0,0,0,0,2025,8,8,0
2025-08-08 17:09:29,00000000-01dc-0876-701e-e6c8000028be,Inbound,Answered,00:00:00,00:01:31,0,08/08/2025,32,17,0,,,,,0,,0,0,0,0,2025,8,8,0
2025-08-08 16:59:25,00000000-01dc-0874-e47a-0fd5000028bc,Inbound,Answered,00:00:05,00:05:10,0,08/08/2025,32,16,5,,,,,0,,0,0,0,0,2025,8,8,0
2025-08-08 16:58:33,00000000-01dc-0874-e47a-0fd5000028bc,Inbound Queue,Waiting,00:00:00,00:00:57,0,08/08/2025,32,16,0,,,,,0,,0,0,0,0,2025,8,8,0
2025-08-08 16:58:25,00000000-01dc-0874-e47a-0fd5000028bc,Inbound,Answered,00:00:00,00:00:07,0,08/08/2025,32,16,0,,,,,0,,0,0,0,0,2025,8,8,0
2025-08-08 17:02:58,00000000-01dc-0874-d18e-63cd000028bb,Inbound,Answered,00:00:04,00:13:32,0,08/08/2025,32,17,4,,,,,0,,0,0,0,0,2025,8,8,0
2025-08-08 16:57:53,00000000-01dc-0874-d18e-63cd000028bb,Inbound Queue,Waiting,00:00:00,00:05:08,0,08/08/2025,32,16,0,,308,308,812,1120,,1,1,0,0,2025,8,8,0
2025-08-08 16:58:13,00000000-01dc-0874-afec-32c3000028ba,Inbound,Answered,00:00:00,00:00:05,0,08/08/2025,32,16,0,,,,,0,,0,0,0,0,2025,8,8,0
2025-08-08 16:56:57,00000000-01dc-0874-afec-32c3000028ba,Inbound,Answered,00:00:00,00:01:16,0,08/08/2025,32,16,0,,,,,0,,0,0,0,0,2025,8,8,0
2025-08-08 17:05:43,00000000-01dc-0874-9d60-a272000028b9,Inbound,Answered,00:00:00,00:06:39,0,08/08/2025,32,17,0,,,,,0,,0,0,0,0,2025,8,8,0
2025-08-08 17:04:18,00000000-01dc-0874-9d60-a272000028b9,Internal,Answered,00:00:10,00:01:15,0,08/08/2025,32,17,10,,,,,0,,0,0,0,0,2025,8,8,0
2025-08-08 17:03:46,00000000-01dc-0874-9d60-a272000028b9,Internal,Waiting,00:00:00,00:00:42,0,08/08/2025,32,17,0,,42,42,75,117,,0,1,0,0,2025,8,8,0
2025-08-08 16:58:01,00000000-01dc-0874-9d60-a272000028b9,Inbound,Answered,00:00:09,00:07:33,0,08/08/2025,32,16,9,,,,,0,,0,0,0,0,2025,8,8,0
2025-08-08 16:57:18,00000000-01dc-0874-9d60-a272000028b9,Inbound Queue,Waiting,00:00:00,00:00:52,0,08/08/2025,32,16,0,,52,52,453,505,,1,1,0,0,2025,8,8,0
2025-08-08 16:56:55,00000000-01dc-0874-9d60-a272000028b9,Inbound,Answered,00:00:00,00:00:22,0,08/08/2025,32,16,0,,,,,0,,0,0,0,0,2025,8,8,0
2025-08-08 16:56:35,00000000-01dc-0874-9d60-a272000028b9,Inbound,Answered,00:00:00,00:00:20,0,08/08/2025,32,16,0,,,,,0,,0,0,0,0,2025,8,8,0
2025-08-08 16:56:26,00000000-01dc-0874-9d60-a272000028b9,Inbound,Answered,00:00:00,00:00:09,0,08/08/2025,32,16,0,,,,,0,,0,0,0,0,2025,8,8,0
2025-08-08 16:56:05,00000000-01dc-0874-7f67-853b000028b8,Inbound,Answered,00:00:00,00:00:13,0,08/08/2025,32,16,0,,,,,0,,0,0,0,0,2025,8,8,0
2025-08-08 16:55:36,00000000-01dc-0874-7f67-853b000028b8,Inbound,Answered,00:00:00,00:00:30,0,08/08/2025,32,16,0,,,,,0,,0,0,0,0,2025,8,8,0
2025-08-08 16:55:44,00000000-01dc-0874-6e51-fa0d000028b7,Inbound,Answered,00:00:10,00:25:56,0,08/08/2025,32,16,10,,,,,0,,0,0,0,0,2025,8,8,0
2025-08-08 16:55:21,00000000-01dc-0874-6e51-fa0d000028b7,Inbound Queue,Waiting,00:00:00,00:00:32,0,08/08/2025,32,16,0,,,,,0,,0,0,0,0,2025,8,8,0
2025-08-08 16:55:07,00000000-01dc-0874-6e51-fa0d000028b7,Inbound,Answered,00:00:00,00:00:14,0,08/08/2025,32,16,0,,,,,0,,0,0,0,0,2025,8,8,0
2025-08-08 16:52:51,00000000-01dc-0874-02f1-3b89000028b6,Inbound,Answered,00:00:04,00:10:11,0,08/08/2025,32,16,4,,,,,0,,0,0,0,0,2025,8,8,0
2025-08-08 16:52:07,00000000-01dc-0874-02f1-3b89000028b6,Inbound Queue,Waiting,00:00:00,00:00:48,0,08/08/2025,32,16,0,,48,48,611,659,,1,1,0,0,2025,8,8,0
2025-08-08 16:50:18,00000000-01dc-0873-ad62-ed21000028b5,Inbound,Answered,00:00:04,00:02:56,0,08/08/2025,32,16,4,,,,,0,,0,0,0,0,2025,8,8,0
2025-08-08 16:49:55,00000000-01dc-0873-ad62-ed21000028b5,Inbound Queue,Waiting,00:00:00,00:00:27,0,08/08/2025,32,16,0,,,,,0,,0,0,0,0,2025,8,8,0
2025-08-08 16:49:43,00000000-01dc-0873-ad62-ed21000028b5,Inbound,Answered,00:00:00,00:00:12,0,08/08/2025,32,16,0,,,,,0,,0,0,0,0,2025,8,8,0
2025-08-08 16:48:18,00000000-01dc-0873-5b60-30b2000028b4,Inbound,Answered,00:00:04,00:04:32,0,08/08/2025,32,16,4,,,,,0,DE/AT Wealth,0,0,0,0,2025,8,8,0
2025-08-08 16:47:26,00000000-01dc-0873-5b60-30b2000028b4,Inbound Queue,Waiting,00:00:00,00:00:57,0,08/08/2025,32,16,0,,,,,0,,0,0,0,0,2025,8,8,0
2025-08-08 16:46:52,00000000-01dc-0873-4762-098c000028b3,Outbound,Answered,00:00:04,00:03:29,3.49,08/08/2025,32,16,4,,,,,0,,0,0,0,0,2025,8,8,0
2025-08-08 16:46:47,00000000-01dc-0873-4446-d20b000028b2,Inbound,Answered,00:00:00,00:00:09,0,08/08/2025,32,16,0,,,,,0,,0,0,0,0,2025,8,8,0
2025-08-08 16:46:05,00000000-01dc-0873-1916-e228000028b1,Inbound,Answered,00:00:07,00:00:29,0,08/08/2025,32,16,7,,,,,0,,0,0,0,0,2025,8,8,0
2025-08-08 16:45:43,00000000-01dc-0873-1916-e228000028b1,Inbound Queue,Waiting,00:00:00,00:00:29,0,08/08/2025,32,16,0,,,,,0,,0,0,0,0,2025,8,8,0
2025-08-08 16:45:35,00000000-01dc-0873-1916-e228000028b1,Inbound,Answered,00:00:00,00:00:08,0,08/08/2025,32,16,0,,,,,0,,0,0,0,0,2025,8,8,0
2025-08-08 16:43:42,00000000-01dc-0872-9ab5-aa7a000028b0,Inbound,Answered,00:00:12,00:13:38,0,08/08/2025,32,16,12,,,,,0,,0,0,0,0,2025,8,8,0
2025-08-08 16:43:20,00000000-01dc-0872-9ab5-aa7a000028b0,Inbound Queue,Waiting,00:00:00,00:00:34,0,08/08/2025,32,16,0,,34,34,818,852,,0,1,0,0,2025,8,8,0
2025-08-08 16:43:07,00000000-01dc-0872-9ab5-aa7a000028b0,Inbound,Answered,00:00:00,00:00:13,0,08/08/2025,32,16,0,,,,,0,,0,0,0,0,2025,8,8,0
2025-08-08 16:42:50,00000000-01dc-0872-9ab5-aa7a000028b0,Inbound,Answered,00:00:00,00:00:17,0,08/08/2025,32,16,0,,,,,0,,0,0,0,0,2025,8,8,0
2025-08-08 16:42:35,00000000-01dc-0872-9ab5-aa7a000028b0,Inbound,Answered,00:00:00,00:00:15,0,08/08/2025,32,16,0,,,,,0,,0,0,0,0,2025,8,8,0
2025-08-08 16:42:02,00000000-01dc-0872-9ab5-aa7a000028b0,Inbound,Answered,00:00:00,00:00:33,0,08/08/2025,32,16,0,,,,,0,,0,0,0,0,2025,8,8,0
2025-08-08 16:43:12,00000000-01dc-0872-8fb1-41bc000028af,Inbound,Answered,00:00:11,00:03:48,0,08/08/2025,32,16,11,,,,,0,,0,0,0,0,2025,8,8,0
2025-08-08 16:42:50,00000000-01dc-0872-8fb1-41bc000028af,Inbound Queue,Waiting,00:00:00,00:00:33,0,08/08/2025,32,16,0,,33,33,228,261,,0,1,0,0,2025,8,8,0
2025-08-08 16:42:39,00000000-01dc-0872-8fb1-41bc000028af,Inbound,Answered,00:00:00,00:00:10,0,08/08/2025,32,16,0,,,,,0,,0,0,0,0,2025,8,8,0
2025-08-08 16:42:20,00000000-01dc-0872-8fb1-41bc000028af,Inbound,Answered,00:00:00,00:00:19,0,08/08/2025,32,16,0,,,,,0,,0,0,0,0,2025,8,8,0
2025-08-08 16:42:08,00000000-01dc-0872-8fb1-41bc000028af,Inbound,Answered,00:00:00,00:00:12,0,08/08/2025,32,16,0,,,,,0,,0,0,0,0,2025,8,8,0
2025-08-08 16:41:44,00000000-01dc-0872-8fb1-41bc000028af,Inbound,Answered,00:00:00,00:00:24,0,08/08/2025,32,16,0,,,,,0,,0,0,0,0,2025,8,8,0
2025-08-08 16:40:50,00000000-01dc-0872-390c-c9d7000028ae,Inbound,Answered,00:00:07,00:05:20,0,08/08/2025,32,16,7,,,,,0,,0,0,0,0,2025,8,8,0
2025-08-08 16:40:28,00000000-01dc-0872-390c-c9d7000028ae,Inbound Queue,Waiting,00:00:00,00:00:30,0,08/08/2025,32,16,0,,30,30,320,350,,0,1,0,0,2025,8,8,0
2025-08-08 16:40:15,00000000-01dc-0872-390c-c9d7000028ae,Inbound,Answered,00:00:00,00:00:13,0,08/08/2025,32,16,0,,,,,0,,0,0,0,0,2025,8,8,0
2025-08-08 16:39:59,00000000-01dc-0872-390c-c9d7000028ae,Inbound,Answered,00:00:00,00:00:16,0,08/08/2025,32,16,0,,,,,0,,0,0,0,0,2025,8,8,0
2025-08-08 16:39:44,00000000-01dc-0872-390c-c9d7000028ae,Inbound,Answered,00:00:00,00:00:15,0,08/08/2025,32,16,0,,,,,0,,0,0,0,0,2025,8,8,0
2025-08-08 16:39:19,00000000-01dc-0872-390c-c9d7000028ae,Inbound,Answered,00:00:00,00:00:25,0,08/08/2025,32,16,0,,,,,0,,0,0,0,0,2025,8,8,0
2025-08-08 16:41:32,00000000-01dc-0872-0826-b6d0000028ad,Inbound,Answered,00:00:06,00:07:48,0,08/08/2025,32,16,6,,,,,0,,0,0,0,0,2025,8,8,0
2025-08-08 16:40:50,00000000-01dc-0872-0826-b6d0000028ad,Inbound Queue,Waiting,00:00:00,00:00:47,0,08/08/2025,32,16,0,,47,47,468,515,,0,1,0,0,2025,8,8,0
2025-08-08 16:39:08,00000000-01dc-0872-0826-b6d0000028ad,Inbound,Answered,00:00:18,00:01:24,0,08/08/2025,32,16,18,,,,,0,,0,0,0,0,2025,8,8,0
2025-08-08 16:38:46,00000000-01dc-0872-0826-b6d0000028ad,Inbound Queue,Waiting,00:00:00,00:00:40,0,08/08/2025,32,16,0,,40,40,84,124,,0,1,0,0,2025,8,8,0
2025-08-08 16:38:26,00000000-01dc-0872-0826-b6d0000028ad,Inbound,Answered,00:00:00,00:00:20,0,08/08/2025,32,16,0,,,,,0,,0,0,0,0,2025,8,8,0
2025-08-08 16:38:13,00000000-01dc-0872-0826-b6d0000028ad,Inbound,Answered,00:00:00,00:00:13,0,08/08/2025,32,16,0,,,,,0,,0,0,0,0,2025,8,8,0
2025-08-08 16:37:57,00000000-01dc-0872-0826-b6d0000028ad,Inbound,Answered,00:00:00,00:00:17,0,08/08/2025,32,16,0,,,,,0,,0,0,0,0,2025,8,8,0
2025-08-08 16:38:38,00000000-01dc-0872-0242-ade1000028ac,Inbound,Answered,00:00:11,00:11:00,0,08/08/2025,32,16,11,,,,,0,,0,0,0,0,2025,8,8,0
2025-08-08 16:38:15,00000000-01dc-0872-0242-ade1000028ac,Inbound Queue,Waiting,00:00:00,00:00:34,0,08/08/2025,32,16,0,,,,,0,,0,0,0,0,2025,8,8,0
2025-08-08 16:37:47,00000000-01dc-0872-0242-ade1000028ac,Inbound,Answered,00:00:00,00:00:28,0,08/08/2025,32,16,0,,,,,0,,0,0,0,0,2025,8,8,0
2025-08-08 16:36:53,00000000-01dc-0871-e20d-8800000028ab,Inbound,Answered,00:00:00,00:01:30,0,08/08/2025,32,16,0,,,,,0,,0,0,0,0,2025,8,8,0
2025-08-08 16:36:49,00000000-01dc-0871-dfd0-a60c000028aa,Outbound,Answered,00:00:04,00:23:40,23.66,08/08/2025,32,16,4,,,,,0,,0,0,0,0,2025,8,8,0
2025-08-08 16:37:45,00000000-01dc-0871-d5c4-7d52000028a9,Inbound,Answered,00:00:06,00:03:28,0,08/08/2025,32,16,6,,,,,0,DE/AT Wealth,0,0,0,0,2025,8,8,0
2025-08-08 16:37:22,00000000-01dc-0871-d5c4-7d52000028a9,Inbound Queue,Waiting,00:00:00,00:00:28,0,08/08/2025,32,16,0,,28,28,208,236,,0,1,0,0,2025,8,8,0
2025-08-08 16:36:53,00000000-01dc-0871-d5c4-7d52000028a9,Inbound,Answered,00:00:00,00:00:30,0,08/08/2025,32,16,0,,,,,0,,0,0,0,0,2025,8,8,0
2025-08-08 16:36:32,00000000-01dc-0871-d5c4-7d52000028a9,Inbound,Answered,00:00:00,00:00:20,0,08/08/2025,32,16,0,,,,,0,,0,0,0,0,2025,8,8,0
2025-08-08 16:35:34,00000000-01dc-0871-b37d-806a000028a8,Outbound,Answered,00:00:17,00:00:03,0.04,08/08/2025,32,16,17,,,,,0,,0,0,0,0,2025,8,8,0
2025-08-08 16:35:28,00000000-01dc-0871-af6c-1fb0000028a7,Inbound,Answered,00:00:00,00:01:31,0,08/08/2025,32,16,0,,,,,0,,0,0,0,0,2025,8,8,0
2025-08-08 16:36:34,00000000-01dc-0871-87c2-9adc000028a6,Inbound,Answered,00:00:07,00:09:40,0,08/08/2025,32,16,7,,,,,0,,0,0,0,0,2025,8,8,0
2025-08-08 16:35:42,00000000-01dc-0871-87c2-9adc000028a6,Inbound Queue,Waiting,00:00:00,00:00:58,0,08/08/2025,32,16,0,,58,58,580,638,,1,1,0,0,2025,8,8,0
2025-08-08 16:35:24,00000000-01dc-0871-87c2-9adc000028a6,Inbound,Answered,00:00:00,00:00:19,0,08/08/2025,32,16,0,,,,,0,,0,0,0,0,2025,8,8,0
2025-08-08 16:34:58,00000000-01dc-0871-87c2-9adc000028a6,Inbound,Answered,00:00:00,00:00:26,0,08/08/2025,32,16,0,,,,,0,,0,0,0,0,2025,8,8,0
2025-08-08 16:34:21,00000000-01dc-0871-87c2-9adc000028a6,Inbound,Answered,00:00:00,00:00:36,0,08/08/2025,32,16,0,,,,,0,,0,0,0,0,2025,8,8,0
2025-08-08 16:35:46,00000000-01dc-0871-81e2-eb5d000028a5,Inbound,Answered,00:00:04,00:11:43,0,08/08/2025,32,16,4,,,,,0,,0,0,0,0,2025,8,8,0
2025-08-08 16:35:23,00000000-01dc-0871-81e2-eb5d000028a5,Inbound Queue,Waiting,00:00:00,00:00:26,0,08/08/2025,32,16,0,,26,26,703,729,,0,1,0,0,2025,8,8,0
2025-08-08 16:35:09,00000000-01dc-0871-81e2-eb5d000028a5,Inbound,Answered,00:00:00,00:00:14,0,08/08/2025,32,16,0,,,,,0,,0,0,0,0,2025,8,8,0
2025-08-08 16:34:55,00000000-01dc-0871-81e2-eb5d000028a5,Inbound,Answered,00:00:00,00:00:14,0,08/08/2025,32,16,0,,,,,0,,0,0,0,0,2025,8,8,0
2025-08-08 16:34:45,00000000-01dc-0871-81e2-eb5d000028a5,Inbound,Answered,00:00:00,00:00:10,0,08/08/2025,32,16,0,,,,,0,,0,0,0,0,2025,8,8,0
